"","wk0-m10","wk0-m11","wk0-m12","wk0-m13","wk0-m14","wk0-m15","wk0-m16","wk0-m17","wk0-m19","wk0-m2","wk0-m20","wk0-m21","wk0-m23","wk0-m24","wk0-m25","wk0-m26","wk0-m27","wk0-m3","wk0-m4","wk0-m5","wk0-m6","wk0-m7","wk0-m8","wk0-m9","wk10-m10","wk10-m11","wk10-m12","wk10-m13","wk10-m14","wk10-m15","wk10-m16","wk10-m17","wk10-m19","wk10-m2","wk10-m20","wk10-m21","wk10-m23","wk10-m24","wk10-m25","wk10-m26","wk10-m27","wk10-m3","wk10-m4","wk10-m5","wk10-m6","wk10-m7","wk10-m8","wk10-m9","wk12-m10","wk12-m11","wk12-m12","wk12-m13","wk12-m14","wk12-m15","wk12-m16","wk12-m17","wk12-m19","wk12-m2","wk12-m20","wk12-m21","wk12-m23","wk12-m24","wk12-m25","wk12-m26","wk12-m27","wk12-m3","wk12-m4","wk12-m5","wk12-m6","wk12-m7","wk12-m8","wk12-m9","wk14-m10","wk14-m11","wk14-m12","wk14-m13","wk14-m14","wk14-m15","wk14-m16","wk14-m17","wk14-m19","wk14-m2","wk14-m20","wk14-m21","wk14-m23","wk14-m24","wk14-m25","wk14-m26","wk14-m27","wk14-m3","wk14-m4","wk14-m5","wk14-m6","wk14-m7","wk14-m8","wk14-m9","wk18-m10","wk18-m11","wk18-m12","wk18-m13","wk18-m14","wk18-m15","wk18-m16","wk18-m17","wk18-m19","wk18-m2","wk18-m20","wk18-m21","wk18-m23","wk18-m24","wk18-m25","wk18-m26","wk18-m27","wk18-m3","wk18-m4","wk18-m5","wk18-m6","wk18-m7","wk18-m8","wk18-m9","wk22-m10","wk22-m11","wk22-m12","wk22-m13","wk22-m14","wk22-m15","wk22-m16","wk22-m17","wk22-m19","wk22-m2","wk22-m20","wk22-m21","wk22-m23","wk22-m24","wk22-m25","wk22-m26","wk22-m27","wk22-m3","wk22-m4","wk22-m5","wk22-m6","wk22-m7","wk22-m8","wk22-m9"
"ASV11",3.52168175332045,0,2.60263654400208,3.07994442535876,4.27021624665999,3.17296852421151,0,0,0,3.63423204518643,0,0,0,0,0,6.12594572464851,0,3.83266240808905,4.19467048729817,5.11105637760993,3.94956384409164,3.70017329668205,0,6.06672339682789,7.84034026207916,6.50125813506045,6.75515624341533,7.09952385462945,8.20969616879697,7.38205967845483,4.65813660826279,0,0,0,0,6.38464242508151,8.54474556491311,7.06653254869048,7.04706810845351,0,0,7.71551150491118,2.79730229904387,7.67634950200504,5.98075991007125,6.9225394327799,6.80443791356713,7.02153287741852,7.03030903769603,7.8811069851265,7.5426058143743,0,7.49159194387175,7.18097981654934,0,0,4.94670190211541,0,7.64002604085936,4.14857316508466,6.46815684750702,7.21798697315438,3.70501884969588,2.66583781064754,3.95182518738513,8.0989871111923,3.28760610711969,0,6.77346695770497,7.80213519079204,7.20444375324006,5.95682327546954,6.98276649345114,7.62023486042648,6.88332741106351,7.13638401655083,5.67948178101505,8.98563862051674,6.86056855673812,0,5.86924380466006,0,8.01650100892488,6.68503623151879,6.8786255062626,7.94032371558307,3.2742584873057,0,5.15412560718286,5.70919895653593,0,7.1013722020256,6.52652478810584,7.62019351057983,8.1407064419472,7.2380112910951,7.97525651908218,5.66061960053338,8.07138511521271,5.42471423707727,7.45395481879584,8.54515209512436,6.64921946166074,3.43865645903631,5.14830635858197,0,8.69326565402968,5.39191371456137,7.91368650505514,7.94788877882295,0,4.83313759059845,0,5.96750368548836,7.49699404549102,6.68566484909961,5.2836120091911,7.75044811175781,6.7176118023793,6.51626148000333,6.90604832566863,0,7.63113834335566,7.25142947998406,6.52792672594826,7.79438952195225,7.13987229516377,3.17054456088535,5.83434746540514,0,7.58540455188708,6.01831977965664,6.36067397213065,7.67593119367751,0,6.73167254910254,0,6.36634151662491,4.92492452712692,6.93952531823903,4.51791947431026,7.18199272657891,6.84142672763437,7.03974750471072
"ASV12",3.82637780684538,0,3.40931701018459,3.19533469928318,3.88703836673443,3.80062567485466,0,0,0,4.27781107980701,0,0,0,0,0,0,0,3.51090201643851,4.30425678119315,5.6191211599679,4.57383731526822,2.11668043615337,1.85005690482496,0,7.66016290463278,6.36696733940368,7.26839078323832,7.21499570958575,7.90579705381906,7.77538842946198,4.88047494109559,0,3.06407043145031,0,0,6.41378648234577,8.97331196465055,6.98936860707864,7.34941516553224,0,0,8.00009867175732,3.49721314127292,7.76300115963105,5.71160432957801,7.14033354108159,6.30490229640193,6.9665692758284,7.27130588516921,7.15923517228683,8.06956944021638,0,7.73184689242088,7.90887416539057,0,0,4.70283341919808,4.71517282642087,8.18453254731384,4.5354694645471,7.30461060090049,7.53990222466353,3.77537327616899,0,3.33548320911733,8.30585696731392,2.6601085994092,0,6.84501599022093,7.85002848218636,7.75963820327957,6.23856693599533,5.98284207852122,8.01962995704111,7.25104097452862,7.87149512762645,6.22539137650305,8.09536608983291,5.92101669758399,0,5.31538475060311,0,6.87377035720421,6.10690869752475,5.93924161352042,7.32689328348974,0,0,4.80906267853294,6.26168183522097,3.18967020765047,7.60895516905385,6.9298551885915,7.56297060807011,8.31520031394638,8.05089845692059,7.17964297338686,4.05693374193689,7.68072321826607,5.73501128016795,6.3720741040144,8.12402307215249,6.86380034793071,3.23234118517137,3.91420573126218,0,8.3179351415581,5.02424802839131,7.8909670578916,8.02095032894491,0,5.20343010601865,0,5.36968058036788,6.88155761462606,6.61749784027666,3.20639999561914,7.24231995369156,6.29881332170766,5.95688354327712,6.89417488419221,0,7.33437474012724,6.95446208384342,6.41009905282866,7.55457029579033,6.9193831276551,4.89562876868167,4.69016035995324,3.36523951268873,7.91153892953807,5.85483874629929,6.67732341369002,8.03510515441848,0,6.10236512331267,0,3.830844680826,4.8400547017496,6.37844658740212,3.61139390166923,7.01894232273187,6.23687881623036,6.66840180848083
"ASV13",3.95756374707541,0,4.12517196636297,2.81713603584803,3.82293739532346,3.71320570339703,0,0,0,4.2189379235036,0,0,0,0,0,0,0,1.51341406362855,3.75428431324829,5.6191211599679,4.97899548972015,2.852764515619,2.58596211226652,0,7.80486340529673,6.36696733940368,7.60311381353365,8.03808996894563,7.79198042680763,7.77538842946198,4.07336339335636,0,4.28580965173215,0,0,6.41378648234577,8.62970057040564,6.65151882389067,7.03957394843309,0,0,7.98898700537301,3.79661470364438,7.44592785582258,5.88561299851058,6.95424657923922,6.53436635977893,6.42985032000846,7.41216266410528,7.17784999294728,7.75559249957065,0,7.47209649101117,7.96231197778048,0,0,4.84718836977106,0,7.89717605510898,4.14857316508466,6.58679281888113,7.09246192891301,3.38327396648281,0,2.59914861575017,7.94486789720837,0.789662456015285,0,6.71100673752025,7.39722159870492,7.36231669363268,6.37182229522595,5.67253823663298,7.68706416928825,6.99521424771152,7.51206778820876,5.20562313197826,8.57416516529332,7.03458860769394,0,5.61873136011475,0,7.50632193994542,6.49628757580667,6.89908846451228,7.7044423656732,0,0,4.59966259375833,5.80229693999444,3.45253001893134,7.26548409545875,6.90620521658618,7.5546074290828,7.69793612094914,7.29534199870358,7.58784295456442,4.36716270061782,7.87422504523878,5.86826197322229,6.10531100786953,8.0530240319746,6.80393237013045,3.99091696849747,4.63384870345657,0,8.18865493330943,5.1993011617619,7.75918103796128,7.69791785106609,0,4.96740887169279,0,5.68374393192102,7.04735770447443,6.77181610892303,5.08011580043738,7.45781722800721,6.34366384014903,6.79635096784216,7.09424231130878,0,7.35207601942828,7.07310049461642,6.28178541332711,7.31287367464421,6.62694998263862,3.55731789961766,4.76414242629447,4.50223700003668,7.55697713418388,5.56857082133882,6.19403834788392,7.24663576686931,0,6.33116340551146,0,4.83050876366627,4.60307510266517,6.57697749226389,4.13471781498045,7.33838751964406,6.74745619071719,6.51493787770452
"ASV14",3.89346137496482,0,0.607344547372339,3.40164645081199,4.45073020913886,3.88304972696026,0,0,0,3.21945109987114,0,0,0,0,0,0,0,3.38544735343493,3.75428431324829,5.40051270124477,3.94956384409164,2.70090839738707,3.35084132960518,0,7.8167862207833,6.13871820809647,7.40002938103634,6.97399930996406,5.63293136550243,7.14887055710181,5.59655497274036,0,0,0,0,6.49784440004723,8.36889904816472,7.86524401645266,7.50443997853576,0,0,7.81953140519376,4.2558587109358,7.60596251100011,5.23362869881504,6.97500403801783,7.48027691668492,7.04824886562774,7.23383280834207,5.8467441863217,7.84869913896531,0,7.75623029729247,8.13514424658096,0,0,2.91523806899969,0,7.76144197252192,5.35471858057365,7.35005169648869,7.13552859039395,4.38281587185395,3.76457006383328,0,6.71543822964318,2.37093787310226,0,6.83333486127762,7.77757882192052,7.56699942760233,6.16702011280148,7.33233466532305,8.20932080139315,7.71045547612127,7.60737140014846,6.01286702228009,7.8552644108674,4.5754850782431,0,5.11838303690514,0,6.56151213277589,5.31481507130267,5.68018504130797,6.89949259313198,2.44495150440271,0,4.12337881599301,5.75649877665614,3.03778349297288,7.26548409545875,7.37963710268324,7.90311882028868,6.640841976939,7.05093450740762,6.58103945028388,3.32035094057085,7.63157718365929,4.99038960728634,6.76347161897214,7.66765752882287,5.8040179293279,2.53253685425648,4.73335870760542,0,8.43277577548078,5.31792511619295,7.50615648439982,7.55147920220918,3.60034514374784,5.33346827966768,0,5.20464935980772,6.5734546240731,5.52139331425074,4.79067198187144,6.65738902368831,5.68321865526774,5.51636591767114,6.98653391783056,4.62397979116695,7.08199890361261,7.13502526054673,6.52792672594826,7.55457029579033,6.73617199913579,4.05458072442032,6.2999648155934,0.0516228380234424,8.10066635604406,5.6033314432557,6.39949013244037,8.0863843865747,3.05394989734189,6.25209852409941,0,5.59590515709406,4.38074823510201,6.09159071993342,4.65538506565152,6.64045281410515,6.67637758652384,7.0294796882629
"ASV15",3.89346137496482,0,1.92550808355267,4.13825022334334,4.88671528145518,3.88304972696026,0,0,0,4.44125701157682,0,0,0,0,0,0,0,3.24803528461081,2.53283585163169,5.66350938518259,4.57383731526822,4.05365037243923,0,0,8.0768420658068,6.0094479114205,7.313618123288,7.83646156365829,6.04792070026433,7.14887055710181,4.97998897839339,0,2.6494137614043,0,0,6.67680219941455,8.11545624524393,6.94100815061373,6.88924765637,0,0,7.94749597446716,3.60406788371065,7.58415888800974,4.59633992296978,6.78824602984327,7.25421792010167,7.38857381790866,7.54048198404939,5.93693192749333,7.26905144731625,0,7.51082745911503,7.96231197778048,0,0,1.45802087056451,0,7.65403243576669,4.69589074586425,7.29302311432088,7.46308943711634,3.47068292556862,4.10545890996694,2.23702899798969,6.02743783050845,3.00770789695089,0,7.30864933736954,8.00614343416464,7.74621809981623,6.53227481567123,6.93546329827082,7.44876052536671,7.48369238375071,7.82126227165417,6.20549359368367,7.57655718156666,5.41661016100723,0,4.8052918660121,0,6.91198754819479,5.16674239706233,5.93924161352042,6.9322807287128,3.91775898787323,0,3.50699992200449,5.2618064259396,2.86800394519525,7.18576043347948,7.07479602924289,7.80076003939714,6.38654325609714,7.33233466532305,7.07621828511483,3.41340054362716,7.24950472487607,5.86826197322229,6.12767668455437,7.47661589352176,5.8040179293279,3.77950778306579,4.2189395409137,0,8.44036877956876,4.31816474635513,8.00114701405467,7.62362650194908,0,5.38236997704752,0,5.06717175911285,6.95370344520239,6.52128923987963,3.73659607492321,6.83795012684214,6.17191237541042,6.06649677278215,7.1944650632305,0,7.39540171981721,6.69966307623837,6.62367905537374,7.57740947339126,6.43663241185293,4.79131619477407,5.83434746540514,0,8.29822246714011,6.75006498714371,7.20861917224819,8.27501209082925,0,6.56175879229114,0,5.67835633604192,4.5506222506623,5.73317628870108,5.10274288221904,7.14857126813558,6.89249801246748,6.9336247004639
"ASV16",3.34122046173908,0,2.60263654400208,2.95451628454955,4.75550152287938,3.41381358458593,4.29852627854889,0,0,4.54076335025696,0,0,0,0,0,0,0,3.51090201643851,3.85377276449072,5.42650386821676,4.61230090019252,4.05365037243923,0,0,7.73746616479112,6.17935642359292,7.32249590593573,7.83646156365829,5.89593366192625,7.42449328351415,5.59655497274036,0,0,0,0,6.19621330106516,8.49175343516178,7.32704831482366,7.22938954800549,0,0,7.84440535037858,3.70355115423926,7.64860541905153,4.42646431730432,6.72837823904417,7.61677408296656,6.84993079412766,6.74081867320178,5.79944400878839,7.61922444368008,0,7.41197778988951,7.78087024399905,0,0,2.77786122092097,0,7.44436868041195,4.5354694645471,7.1968120033237,7.35791129830503,3.96793109502521,4.44237820036621,0,6.3386110807435,3.7848202558307,0,6.52019729990189,7.59989891516867,7.15452081037453,6.77618433101041,6.67244451379753,7.87077057557945,6.92912856999792,7.37948718998649,5.86849269712246,8.2126171405208,6.18007798167724,0,5.31538475060311,0,7.20147973095881,5.97954219482416,5.74943896406087,7.19800111547163,3.08175451943381,0,3.92182722000318,5.75649877665614,0,7.08388562435222,6.91807866353331,7.7793870285493,6.09899187206236,6.93546329827082,7.1705411836596,4.45733243636292,7.97897993252668,5.27273587244881,7.00006458903652,7.78570959589178,6.29636483222321,3.61912499490658,3.91420573126218,0,8.51057647455933,5.39191371456137,7.70159534355525,7.38156057115336,2.39492424721037,5.09024067519065,0,5.36968058036788,6.89077562821572,6.27803720541235,5.52749941364128,6.92040764429269,6.08652896936999,6.13520288802243,6.75667939791072,0,7.42078604778528,6.94065702552593,6.80967931313967,7.44292903166887,6.8791214928028,3.71769710436936,5.24946873668879,0,7.2097200080766,4.85500392056788,6.02228850955166,7.23841561980067,0,6.57805946752871,0,6.03195270671006,3.70295160706311,6.30569618867533,3.51833663211065,6.45239380913135,6.67637758652384,6.99823035675507
"ASV17",3.60409767887666,0,3.60184963282953,3.74249295317218,4.45073020913886,2.52149715975347,0,0,0,3.88203800918302,0,0,0,0,0,0,0,3.83266240808905,3.47064531693407,4.97678227160262,4.0084327861832,4.11502693298268,0,0,7.2495461472514,6.48513965548438,7.15368425635083,7.09952385462945,5.72602872899079,6.63793726869031,5.88031265733285,0,4.06349890478796,0,0,6.19621330106516,8.28360705850098,7.61083064843865,6.88924765637,0,0,7.45518020360424,3.18929235673307,7.45396487026807,4.51390100816525,6.33761633638077,6.93873140231298,6.5468811003858,7.11519375597226,5.93693192749333,7.52943089606382,0,7.13041953107084,7.46637020983045,0,0,3.15605125028054,0,7.4362866424897,5.14830364484486,6.79828336122102,7.36998364493176,3.2902256248963,4.2497959310273,0,6.22672772716328,2.78551349217247,0,6.78564093728948,7.72074934993483,7.32669423647975,5.98483469173053,6.80993951683683,7.96191596289968,7.13857133406258,7.46194616040967,6.16485531052257,8.21565752699175,6.61957541515607,0,4.76090843094655,0,6.82452966873006,5.83983283886498,5.77180404312052,7.42230903752543,2.08288265556043,0,2.77059464014486,4.97235517721748,0,7.0117394525164,6.98733762029261,7.49466704601891,6.2209710878571,7.17830772093868,6.93286151184976,4.16792251238789,7.89222096939634,5.39557243349295,6.76347161897214,7.65078426343735,6.593728084294,2.53253685425648,4.35013943726933,0,8.62826946354548,4.59371584611783,7.46059559438704,7.6923369972689,0,4.79752206493737,0,5.20464935980772,7.36431666052664,6.87273910633353,3.94295134058764,7.03587879040156,6.32886805178808,6.38134213940566,6.7954962995829,2.16629114562956,6.74944185866812,6.19446633768159,6.42536462612907,6.9772863907757,6.78056340099159,5.32726194962894,5.86829090077858,0,7.71327515211701,5.6033314432557,6.42479925143458,7.77017856286257,0,6.67217532503371,0,4.96798174367474,3.38120698647097,6.69561408300492,4.31153278674227,6.98146955721312,6.94182302000393,6.88888884890929
"ASV18",4.18879814134562,0,3.06163901815694,3.88681484784512,4.27021624665999,3.62014488246116,0,0,0,4.02636617323414,0,0,0,0,0,0,0,3.51090201643851,3.70184312696835,4.86718174735962,3.27186306703392,0,0,0,7.3266191018078,6.09690202309258,6.7017203242659,7.32190631708107,8.02050566563679,7.31597317456163,5.53243361583607,0,0,0,0,6.22937720174599,8.34736632149653,7.06653254869048,6.81217585925506,0,0,7.24708046219478,2.70428453691967,7.11187348505825,6.30878331759874,6.65309494190001,6.82192430977703,6.87998631915658,6.57090484533191,7.36817304424532,6.94118171343362,0,6.90180687304581,7.08787480447954,0,0,5.18272246970752,0,7.41998545742432,4.76987288559295,6.64264227663659,6.98667259506348,3.2902256248963,0,0,8.14280230038528,3.10716435246538,0,6.10032923359286,7.12287106634099,7.00478103038835,5.56984750965931,6.27654543513791,7.76224930983769,6.97352031204606,7.4250479824199,5.32108042156529,8.23975266993041,6.09878552298458,0,5.220243886675,0,6.58535721541095,5.41667830946648,6.053185969674,7.41072151273894,2.44495150440271,0,4.59966259375833,4.8899109296726,0,6.50772792777231,6.63121490753562,7.26790520713442,8.19629748739545,7.25737577154396,6.85546132105956,4.45733243636292,7.86817617177457,6.0287094180288,6.79175895473154,7.81629700678899,6.6894807103547,3.23234118517137,4.14857587831491,0,8.42896423472421,5.11442803354576,7.54305473918841,7.73639078718884,0,4.3337053425112,0,5.16026334147902,7.04735770447443,6.8921033434915,4.98993622374822,6.5959925968675,5.87874587976884,5.9943543023138,6.96399253643722,4.0392111101411,6.99454047258914,6.92671859016739,6.28178541332711,7.23839864431666,6.97137496943576,4.22444180810363,6.05671595054289,0,7.68070832976811,5.25546176920006,6.42479925143458,7.91130221874664,0,6.33116340551146,0,5.20894285091306,4.5506222506623,6.14816885639928,4.25496851451048,6.73355622916869,6.81519671574819,6.64168622693342
"ASV19",3.52168175332045,0,1.92550808355267,3.19533469928318,4.94810236187737,3.71320570339703,0,0,0,3.4416969273208,0,0,0,0,0,0,0,3.51090201643851,3.59087057527943,5.14275922411523,4.53432010067332,3.33781330339286,0,0,7.56440716550617,6.09690202309258,7.03986986854512,6.97399930996406,5.36993548954573,7.0708717877458,5.07307945066415,0,3.06407043145031,0,0,6.57727320046426,8.15317502155335,7.48155221672439,7.06194064346703,0,0,7.66520803708721,2.60485358670115,7.73688912320723,3.01216745046399,6.67862836746343,6.95467208980022,6.81923577922672,7.41216266410528,4.59321757588156,7.35371031165156,0,7.10532974720978,7.67281387925329,0,0,3.54282206763955,0,7.48411336760388,4.44803238570335,6.78179622577309,7.20456705754573,3.55309718796946,3.76457006383328,0,5.91641824310548,0,0,6.26590018976532,7.52073148169873,7.11330009270185,6.47417610591378,7.05093450740762,7.76224930983769,7.37205132566558,7.60737140014846,6.05795035638595,8.41926661336817,6.48208161393053,0,4.97031414948897,0,6.80435297482181,5.54219054093099,6.37873275612698,7.48994520157539,0,0,4.18475650796968,5.66029565720134,0,6.7487198636127,6.88216108224205,7.48589715962376,5.91843822246936,7.2380112910951,6.91116762633184,4.50038835989436,7.83134046183977,5.30443935640054,7.07102752540007,7.84130028410343,6.18812141990561,2.85413460015573,4.14857587831491,0,8.34650370631408,4.65509989498671,7.41354882081669,7.92903026103642,0,4.06078560704861,0,5.16026334147902,7.21084869259115,6.49620008488002,4.79067198187144,7.10802502220142,5.85828409826055,6.10125879454044,7.14522381059738,0,6.81472938721189,6.85493191639203,6.39467022105891,7.15986878382364,6.39916061090054,4.67886945648783,5.99660106953183,0,7.4833569291218,6.11784562033041,6.43728923631696,7.94199817988931,0,6.25209852409941,0,5.50845466959349,3.49661364099543,5.8400786552373,4.25496851451048,6.90347124831489,6.17634270682283,6.6551058561485
"ASV20",3.13491465873666,0,2.92424995165372,3.07994442535876,4.22132372850586,3.17296852421151,0,0,0,4.15755969654905,0,0,0,0,0,0,0,3.83266240808905,3.99121618376784,5.99411606478038,4.57383731526822,2.852764515619,2.96410640613994,0,7.90319850732655,5.56409043897632,6.84415595427823,7.60200369145983,5.8552962645531,6.93070138580505,5.46532925568393,0,2.06521246724437,0,0,6.32452630155189,7.70572825683763,7.02073115985908,6.98599565788489,0,0,7.62270471688083,2.12005486028014,7.27500193087181,4.23388274449086,6.72837823904417,7.22822385018417,6.93828174508747,7.34345265206516,5.47755882646934,7.01865639820924,7.60200369145983,7.39136831794299,7.53851735850307,0,0,1.45802087056451,0,7.41998545742432,4.61790872424283,6.3612499500494,6.88938065301982,1.96976187588867,3.66508462371731,0,5.59452971898994,2.37093787310226,0,7.1002595598234,7.90207376172128,7.35349319970668,6.32875707153608,7.2183833518982,7.39888654369096,7.05840486253566,7.5190879616407,6.03558478548229,7.26641826664882,5.69074638631032,0,3.76126094605178,0,6.62040177308533,5.16674239706233,5.44991969080154,6.77848419908517,3.52203001290227,0,3.68747325511841,5.12432781839687,3.86734923044864,7.03011704404319,7.1672378762548,7.61215646298288,6.29691336851903,6.75650347324674,7.19767607701114,3.58322586791568,7.48116563899865,5.48128920532053,6.79175895473154,7.16424454821425,5.50637659277595,3.70154393939362,4.2189395409137,0,8.42896423472421,4.15775644905472,7.55755379626619,7.97112046654076,2.27959840462018,5.66526312463988,0,5.20464935980772,6.66225789793758,6.1551914081679,4.03602189996942,6.66936088262184,6.38716198226186,5.70898488725969,6.97530725139864,0,7.59442780792671,7.31701503293915,6.52792672594826,7.69346373382512,6.21733750370663,4.75479917068292,6.11442581626586,2.85106375323324,8.37350905012264,6.45885355646915,6.92800458493415,8.31464822663784,0,6.54527183273275,0,5.67835633604192,3.38120698647097,6.12015712332195,4.3659627406667,6.87650570748293,6.86718834815836,6.83094480584377
"ASV21",3.24175214691052,0,3.3024710029946,3.19533469928318,4.68512988999605,3.41381358458593,0,0,0,3.63423204518643,0,0,0,0,0,0,0,4.24753217488901,3.80488596127571,4.86718174735962,4.61230090019252,2.99014777021914,0,0,7.3758046550507,5.50136366439781,7.0290636598643,6.68450959234752,5.81348094578966,6.70832202532416,5.24297289774382,0,4.43260361303817,0,0,6.22937720174599,8.02341030741696,7.36419979948493,7.03957394843309,0,0,7.65117893744478,3.55162957537325,7.3715059175399,4.01157499013837,6.6401567419841,6.80443791356713,6.52802341852931,6.94011594727877,5.59301953928188,7.12758540750152,0,7.20317251768834,6.93587951955683,0,0,0,0,7.01585432327289,5.25519959442556,6.26962710012229,6.69194641631518,3.84245574236656,4.10545890996694,0,5.76443273687111,2.37093787310226,0,6.36658581395394,7.2621395427026,7.10280822289387,5.74385403830266,6.75650347324674,7.30916001825025,6.83602439566845,7.22491664630284,5.96632929045822,8.62992748575143,6.63407401259334,0,5.25265966552288,0,7.25449576950294,5.6296413139408,6.51754992046721,8.0858608233657,2.08288265556043,0,4.35462310563282,5.2618064259396,0,6.95515888755431,6.89423323914984,7.37627687896912,6.40381988718305,6.52045183445187,6.91116762633184,5.41272752231201,7.81256380472668,5.53572906323507,7.1164682914317,7.7332437806607,6.18812141990561,2.70227834248661,4.91388867273868,0,8.23741315625939,4.87743811386107,7.33997062264441,7.19682852368088,2.86390477567817,4.76100500285539,0,5.28952344390622,7.40348570362749,7.2631792394301,4.03602189996942,6.97929817626928,6.26811913594284,6.4637979283732,7.31514130776098,3.82779880064774,7.07135218210772,6.92671859016739,6.36330854744554,6.72794123790245,6.72106605071839,3.71769710436936,5.19701062434483,0,7.2097200080766,5.82569577182676,5.10303806032496,7.2218334675537,3.61300734929915,6.18981977946913,0,4.90088209257596,4.18816870646569,6.09159071993342,4.56521172937289,7.01894232273187,6.47329985056699,6.88888884890929
"ASV22",3.34122046173908,0,2.60263654400208,3.88681484784512,4.53316808363729,3.17296852421151,0,0,0,1.63653857186032,0,0,0,0,0,0,0,1.92761494226042,3.03485044621657,4.94116595146482,3.53473254474184,3.77813710360827,0,0,8.10141949040792,6.7775709673005,7.36608339682688,7.09952385462945,5.81348094578966,7.77538842946198,4.07336339335636,0,5.00182490120365,0,0,6.29350199914392,8.6385922532712,7.32704831482366,7.21615430804612,0,0,7.73337736587472,3.18929235673307,7.50900419270713,4.67432163599032,6.81151442519116,6.92261261257522,6.9665692758284,7.0733756084746,5.75054032739621,7.9852342266706,0,7.32771224965803,8.0389312765792,0,0,3.04066337528165,0,8.11535059643234,4.61790872424283,7.46810285377555,7.16354165899277,3.2902256248963,3.55822737819713,3.12917798395655,6.29489333804791,2.52275624106982,0,6.5346958280084,7.85590488008068,7.38846793771881,6.37182229522595,7.09465373260698,7.9421532369705,7.32142731375164,7.77509346489705,6.12303905387433,7.3351281285172,5.51389276556658,0,4.930794256068,0,6.38255536010427,5.44909481369573,5.44991969080154,6.9322807287128,2.27524582344982,0,2.77059464014486,5.84668586797489,1.86931203964067,7.35567813855848,7.07479602924289,7.56297060807011,6.55065034879294,7.7150406213337,6.22437394567982,3.80550435985661,7.17305608368679,4.73519075711432,5.53164357659487,7.36380042929621,5.82826262372394,2.85413460015573,3.14911469134073,0,8.2461039262583,4.77054792684506,7.0430023728178,7.2660881314956,0,4.6049260922211,0,3.96796191581316,6.19611755400383,5.30730181031841,3.03660441047785,6.30511347594943,5.42949784199872,5.40946678008167,6.24214411509903,0,6.93705802563432,6.48817349341855,6.19537824633476,6.93074629256335,6.39916061090054,3.86201782021351,5.1425728637373,0,7.58540455188708,5.53295194763834,6.42479925143458,7.63267941858943,0,6.29217252705291,0,4.09376712730696,4.43962356954938,6.40190370680411,3.93316557510264,6.91676733827868,6.13452641909475,6.27528635737724
"ASV23",4.01893865615863,0,3.60184963282953,3.19533469928318,4.27021624665999,2.8836973592118,0,0,0,3.63423204518643,0,0,0,0,0,0,0,1.92761494226042,2.64818605148502,4.82871645204433,3.61269164990469,3.92246065776281,0,0,7.35142147760193,6.03181344133614,6.38321349660922,6.97399930996406,7.74826037670138,7.31597317456163,4.07336339335636,0,0,0,0,5.9398988997196,8.29489998880518,7.05142640708228,6.93843250264223,0,0,7.31390912178345,2.25735857826115,7.1812916388722,5.38044549851768,6.72837823904417,6.00153845332472,6.6376403295279,6.94011594727877,7.24999655781674,7.5877930068894,0,7.26111731259274,7.44775523374248,0,0,4.31300080941283,0,7.61159858635219,4.61790872424283,6.40496785613149,7.16354165899277,3.47068292556862,0,3.75028397635375,7.99354045672307,3.20020443572361,0,6.19464779695552,7.12287106634099,6.87515274889876,5.74385403830266,6.42092359947434,7.80664209476403,6.62958639207865,7.6780720467357,5.81696834673811,7.85915821568698,5.9902719639309,0,4.66782253158171,0,6.67698156413431,6.00156620554026,5.70364100693775,6.64638901371755,0,0,2.92245768610394,5.50277619155655,0,6.97426669670684,6.3967666733677,7.45027458322632,8.25459483707013,7.02856782093511,6.79751735549005,4.50038835989436,7.59541874399137,4.86842561800886,6.46283253006244,7.82635037689007,6.52122068672647,0,3.8267825149802,0,7.77362835666046,4.71397840765877,7.65516127285032,7.43600623171826,2.86390477567817,4.47567990255065,0,5.33015863881198,6.58485859691982,5.98528317450001,4.6207901521084,6.78391347678595,6.44319166592888,5.95688354327712,6.24214411509903,0,6.93705802563432,6.89843110181985,5.94301602496843,6.9886905566013,6.76591751237584,3.63973495293952,5.65150605005721,0,7.70033650683046,6.09360040731792,6.41220019078463,7.6513748920313,0,6.03310930409731,0,4.67854300014369,4.6536876123277,6.03270287207129,3.51833663211065,6.99406893611409,6.21698101933734,6.02955286530542
