"","E-wk0-m10","E-wk0-m11","E-wk0-m12","E-wk0-m13","E-wk0-m14","E-wk0-m15","E-wk0-m16","E-wk0-m17","E-wk0-m19","E-wk0-m2","E-wk0-m20","E-wk0-m21","E-wk0-m23","E-wk0-m24","E-wk0-m25","E-wk0-m26","E-wk0-m27","E-wk0-m3","E-wk0-m4","E-wk0-m5","E-wk0-m6","E-wk0-m7","E-wk0-m8","E-wk0-m9","E-wk10-m10","E-wk10-m11","E-wk10-m12","E-wk10-m13","E-wk10-m14","E-wk10-m15","E-wk10-m16","E-wk10-m17","E-wk10-m19","E-wk10-m2","E-wk10-m20","E-wk10-m21","E-wk10-m23","E-wk10-m24","E-wk10-m25","E-wk10-m26","E-wk10-m27","E-wk10-m3","E-wk10-m4","E-wk10-m5","E-wk10-m6","E-wk10-m7","E-wk10-m8","E-wk10-m9","E-wk12-m10","E-wk12-m11","E-wk12-m12","E-wk12-m13","E-wk12-m14","E-wk12-m15","E-wk12-m16","E-wk12-m17","E-wk12-m19","E-wk12-m2","E-wk12-m20","E-wk12-m21","E-wk12-m23","E-wk12-m24","E-wk12-m25","E-wk12-m26","E-wk12-m27","E-wk12-m3","E-wk12-m4","E-wk12-m5","E-wk12-m6","E-wk12-m7","E-wk12-m8","E-wk12-m9","E-wk14-m10","E-wk14-m11","E-wk14-m12","E-wk14-m13","E-wk14-m14","E-wk14-m15","E-wk14-m16","E-wk14-m17","E-wk14-m19","E-wk14-m2","E-wk14-m20","E-wk14-m21","E-wk14-m23","E-wk14-m24","E-wk14-m25","E-wk14-m26","E-wk14-m27","E-wk14-m3","E-wk14-m4","E-wk14-m5","E-wk14-m6","E-wk14-m7","E-wk14-m8","E-wk14-m9","E-wk18-m10","E-wk18-m11","E-wk18-m12","E-wk18-m13","E-wk18-m14","E-wk18-m15","E-wk18-m16","E-wk18-m17","E-wk18-m19","E-wk18-m2","E-wk18-m20","E-wk18-m21","E-wk18-m23","E-wk18-m24","E-wk18-m25","E-wk18-m26","E-wk18-m27","E-wk18-m3","E-wk18-m4","E-wk18-m5","E-wk18-m6","E-wk18-m7","E-wk18-m8","E-wk18-m9","E-wk22-m10","E-wk22-m11","E-wk22-m12","E-wk22-m13","E-wk22-m14","E-wk22-m15","E-wk22-m16","E-wk22-m17","E-wk22-m19","E-wk22-m2","E-wk22-m20","E-wk22-m21","E-wk22-m23","E-wk22-m24","E-wk22-m25","E-wk22-m26","E-wk22-m27","E-wk22-m3","E-wk22-m4","E-wk22-m5","E-wk22-m6","E-wk22-m7","E-wk22-m8","E-wk22-m9"
"ASV21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.532697905993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32275368036397,4.16959070969149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85835131188283,8.31437048656134,5.06806090965414,0,0,0,0,0,10.8508876876818,0,0,0,0,0,0,3.14943825688558,2.38107148041996,9.18460862066622,0,0,5.31136966799587,0,9.35534237374987,0,7.73166543061506,0,6.79339447315297,6.01786625413953,0,0,0,0,0,0,4.7495105738808,0,0,0,4.46929183232388,8.24286342655479,5.06393121797035,5.17501475248667,0,0,10.4432260381383,0
"ASV22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96939121621384,0,0,4.35897547729833,0,3.93514590318785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83816337181681,0,0,0,0,7.16054969856605,0,0,0,0,4.66060729210268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86454158646971,6.19969094964999,0,6.80461198826575,0,8.06522600092892,0,4.87560691217959,5.85843970447209,0,0,0,0,7.25276375887875,0,0,0,0,0,0,0,0,9.88806409653927,0,9.49797748221319,5.12365728851916,0,9.81104164438472,0,8.60764455745503,0,4.61425444697402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67678173065426,0
"ASV23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16111101102821,0,0,3.60927406201474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53714027952944,0,0,0,0,7.0566037706851,0,0,0,0,4.9575180958794,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39006457767049,0,5.61495895922759,6.28273934931627,0,6.71549159526962,0,7.72001968503803,0,5.4265177972886,5.64901230931455,0,0,0,0,6.95653672108486,0,0,0,0,0,0,0,0,9.87633488704075,0,9.70525191515235,5.26699529916685,0,9.72573498572174,0,8.59043556409375,0,4.61425444697402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84112794703599,0
"ASV24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21959051964655,0,0,0,0,0,0,0,0,0,0,0,0,3.87045805170628,0,0,0,0,0,0,0,0,0,4.80828376272341,3.31204495511979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8159210074435,8.14744456511191,5.06806090965414,0,0,0,0,0,10.4659043466109,0,0,0,0,0,0,2.99755587477903,2.38107148041996,9.19608127383571,0,0,5.23959137516893,0,9.17916982029382,0,7.74829558513755,0,6.83022904952306,5.83346197711659,0,0,0,0,0,0,5.03184657375933,0,0,0,0,7.9436161709834,4.1499160772732,5.23512485014846,0,0,10.4001021510325,0
"ASV25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14802928003303,0,0,0,0,0,0,0,0,1.73475125380322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24470335612973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38401324995711,0,0,0,0,0,0,0,0,4.90779649163461,4.31155948182525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2032977401446,0,0,0,0,0,0,5.33486207583368,7.75152662921081,5.06806090965414,0,0,0,0,0,10.4729893859646,0,0,0,0,0,0,0,0,9.00384659914616,0,0,5.28308543246904,0,8.99412416690326,0,7.6321329979069,4.64175184017278,6.57928357837295,5.51702979266981,0,0,0,0,5.46329638945797,0,4.18408545015777,0,0,0,0,8.00582991403212,5.09307179796389,4.74980042899892,0,0,10.5219012607217,0
"ASV26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66848073392217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1710450261575,3.77121180051488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5047605293389,8.28669262175086,5.16992092403095,1.77745284211086,0,1.15773303831792,0,0,10.8095075160765,0,0,0,0,0,0,3.41229156730761,2.05960580905463,9.21594147140183,0,0,4.69108880914279,0,9.00619684159826,0,7.58661989674812,0,6.42729169052082,5.24858403059708,0,0,0,0,0,0,4.86195841721354,0,0,0,3.02525640114272,7.91397152250975,4.35629453101314,4.70799079448163,0,0,10.266031345776,0
"ASV27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00764044939356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13410871047258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5476441929805,0,3.6893819272119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62262241826586,0,7.59149718536987,0,0,0
"ASV28",0,0,0,0,0,0,0,0,0,0,0,0,0,5.35160403942877,4.73226648646791,4.27813894237939,6.16024419315246,0,0,0,0,0,4.66284424537646,0,8.82328243146695,4.99014811505288,5.79069281740606,0,7.79408841587583,0,0,5.47480124088771,0,0,6.72673250180187,5.91915204373546,6.46115612810999,0,0,7.7651592830284,4.93040229397907,5.81485494701573,0,8.66041202140372,6.0024104173485,6.19685990768656,5.53908119273256,0,7.75283078193421,0,0,0,5.98578868567096,5.27201458351029,0,0,0,0,5.94844613420824,0,6.31529704568179,0,0,0,0,4.83134906845492,0,5.98181606380564,0,6.54812742856857,4.18242063786544,6.83084910708972,6.90569292606602,0,6.23592903247408,5.5207371995234,5.16943399454063,4.83737735800173,0,0,0,0,0,0,6.7985252216377,7.91839493507873,0,0,0,0,2.70918174583729,0,5.65787534865095,6.22494851076556,7.28081509506667,6.54298219166769,8.07475823830524,0,5.79422853004455,0,0,6.03531293536109,0,0,0,0,5.92911482242867,6.4169441253054,6.49302422457549,8.90830920407542,0,0,0,0,2.75915605385311,0,0,0,3.38043997878905,0,5.7515431997637,0,6.96658053357289,0,0,6.03697311886055,0,0.949686508518527,0,0,0,0,8.35671171038135,6.34162235006525,0,0,0,5.32420908280988,0,0,0,0,0,0
"ASV29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14911619725247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73791164295262,4.06653690493742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65674238390668,8.0845393293857,4.51799728070708,0,0,0,0,0,10.5997707271913,0,0,0,0,0,0,0,0,9.00057892791007,0,0,5.03431150269564,0,8.87503587646558,0,7.40451223649676,5.29368806431916,6.49002267754733,4.99865376450494,0,0,0,0,5.10078875909438,0,0,0,0,0,0,8.25867359442833,3.69760396242506,5.07987571839881,0,0,10.279399177831,0
"ASV30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79029306505861,0,0,4.39743725929467,0,4.18880082464534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65478780206711,0,0,0,0,6.86159827339468,0,0,0,0,5.14592518279393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75244459474499,5.83715835613329,0,6.97968883553392,0,7.85372758089623,0,4.97288269096032,5.52349889788056,0,0,0,0,7.18194560324783,0,0,0,0,0,0,0,0,9.53663481462752,0,9.29912922582028,4.89050663602481,0,9.51815876524689,0,8.61191492176158,0,3.87755128554182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79605073743824,0
"ASV31",0,0,3.77358272072258,0,0,0,0,0,0,0,0,0,0,4.17356507408024,5.23466011993279,0,0,0,0,0,0,0,0,0,8.65383582785912,4.8112180459095,5.79069281740606,0,7.45687644258322,0,0,5.39952473008461,0,0,6.72673250180187,5.87851461248704,6.66625605172449,0,0,7.70486066492118,4.8502500157072,6.46115612810999,0,8.57941367576032,5.75781584469634,6.32396073847063,6.11017008968937,0,7.91993587747973,6.24512169944717,0,0,6.43450612255487,0,0,0,0,0,5.39962518223134,0,5.56473916672816,0,0,0,0,5.83117969980153,0,5.52244166493537,5.19881291965127,6.94906473692734,5.71550517287938,6.79401452977784,5.345134799429,0,6.14367897402629,0,5.02059973372034,0,0,0,0,0,0,5.78971390324392,7.26628019199274,6.725801108954,0,0,0,4.03038991547902,0,0,5.58233458451159,6.40410229926071,6.78303894937836,0,8.06743507952996,0,5.45032091399059,0,0,6.25589122622547,0,0,0,0,6.54124406233981,0,6.40896638363712,8.74343632298444,0,0,0,5.11210415332799,0,6.30351019648578,0,5.86665587977569,4.35301867214179,5.64231090366676,6.1375596060557,0,6.51072663632688,0,0,0,0,0,0,0,0,0,8.19794299240702,6.45812713293032,0,0,2.02643976550076,5.13159838979372,0,0,0,6.65543781614612,4.49127782204846,0
"ASV32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32090790857462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10977890505686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86437667190766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4528290415413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59360377335836,0,7.73039070169374,0,0,0
"ASV33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50964221861361,4.82000638444162,0,5.97245254630003,0,0,5.26461754743146,0,0,7.16164585947058,5.50416766435291,5.57672595745571,0,0,0,0,0,0,7.90398548233106,0,0,6.40970419583887,4.55950380002329,4.97082967539703,0,5.9634777843303,5.72970815947403,6.18570656325929,0,0,0,0,0,6.75312307601162,0,5.44545780184262,0,0,0,0,0,0,6.22280068754846,0,3.94961092576338,0,4.79427520750398,0,0,3.73827294239086,6.48110672346048,6.37949954599954,0,0,0,0,0,0,0,0,6.88191096601409,0,0,0,0,0,0,0,6.23682155428124,0,0,0,0,5.03535692965676,6.31103075169445,0,0,0,0,0,0,0,6.4169441253054,5.25710198730629,6.83149498143414,0,0,0,0,0,0,0,5.15626766266879,0,0,5.87705916541662,0,6.27857165985655,4.94979984978486,5.95784950443726,0,0,0,0,0,0,11.8909160637121,4.99943179524403,7.94880363296305,0,0,0,0,0,4.86841663018715,0,5.73214486311358,0,0
"ASV34",0,0,0,0,0,0,3.57650389578111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66431038457401,4.59687453851447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70422690168317,7.98040624726438,4.41111445032031,0,0,0,0,0,10.3912030527486,0,0,4.98542416838033,0,0,0,3.52769912356766,2.05960580905463,8.95065436554432,0,0,4.98248333678685,0,8.70980811627924,0,7.58198860933663,0,6.25738069588606,5.3437250729827,0,0,0,0,0,0,3.00033575612409,0,0,0,0,7.7334046083195,4.40358505947965,4.70799079448163,0,0,10.2026759613436,0
"ASV35",0,3.29606432550064,0,0,0,0,4.99103615913829,0,0,0,0,0,0,5.65321517755728,4.31734990755325,4.56755519639121,0,0,0,0,0,0,4.75301898343678,0,8.65811041212046,5.12762405587431,5.03408410165793,0,7.3968540034996,0,5.15946675388881,5.17717038407389,0,0,6.85448033260364,6.08905933789373,5.99171294224413,0,0,7.59048645752549,4.72099833882827,5.42062984699334,0,8.53035372939175,5.8635979072738,6.15838931285994,6.24260813985577,0,7.7990849621067,0,0,0,6.04311593197802,5.27201458351029,0,0,0,0,5.34518618434464,0,5.69596598346872,0,0,5.03488220681983,0,5.01188146533187,0,5.35896810827164,0,6.79234818965625,4.97866191964015,5.93610414184401,6.19302626330298,0,6.08818921031876,5.37739496937008,5.72574159366735,3.55775116861449,0,0,0,0,0,0,6.4918844015437,7.15108368078876,0,0,0,0,0,0,5.96199243496724,6.00654606587404,6.76112551327542,5.89394811346982,7.77098587345382,0,5.53122887912092,0,0,5.94471991666009,0,0,0,0,5.5003263069424,6.55711133312673,6.5724529564532,8.72746982499656,0,0,0,0,0,0,0,0,3.38043997878905,0,6.02000163969894,5.32290232063036,6.24380927150402,0,0,5.48955310600836,0,0,0,0,0,0,7.92775555937787,6.21487612807225,0,0,0,5.35395151397126,0,0,0,0,0,0
"ASV36",0,0,0,0,0,0,0,0,0,0,0,0,0,4.51048873655032,5.39509783267871,0,0,0,0,0,0,0,0,0,8.48364623740487,3.9904514750742,6.15322418399481,0,7.15628483259621,0,0,4.63672314144852,0,0,6.55681888193155,5.97803935820433,6.37870040646866,0,0,7.5071867850116,4.62791330933776,5.64886588693393,0,8.41222985405414,5.80410386897683,5.80695418668441,5.49726711683896,0,7.923152501475,0,0,0,5.98578868567096,0,0,0,0,0,5.28861214491466,0,5.2313684035042,0,0,0,3.28582510694713,4.56838240173291,0,5.54797307634122,5.31426994039868,7.0415061412507,5.97850899104987,6.20286409082764,5.83049384334559,0,6.00073522809241,0,4.49716773764848,0,0,0,0,0,0,6.0376138917181,5.82898189045784,6.24041072585929,0,3.58259469656298,0,3.87845238255201,0,0,5.62813198445618,6.43535079315141,6.4951618230418,0,7.99208332519415,2.38762922381422,4.87927133270019,0,0,6.31907964453064,0,0,0,0,5.58123468188297,0,6.30427754701288,8.74343632298444,0,0,0,5.20172456950536,0,0,0,5.53807540960829,4.35301867214179,5.22733776009926,5.86195400020394,0,6.64999169246762,0,0,0,0,0,0,0,0,0,8.16544110101035,6.3815118341688,0,0,0,4.82680852949793,0,0,0,6.75671466615579,4.54675675605024,0
"ASV37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01239341727824,0,5.63543438764216,4.73926511031805,6.54890287452961,0,0,4.84020553160899,0,0,0,5.65614951019149,6.04615511338158,0,0,0,0,0,0,7.91792428613762,0,0,0,0,5.24207898190587,0,4.87958659152222,6.65076697693326,6.53117491532438,5.27201458351029,0,5.58939250191545,0,0,7.06243388080938,0,5.34238070117686,0,0,0,0,0,0,6.46987322512777,0,4.25434663544754,5.97850899104987,4.10643156567037,0,0,4.73791164295262,6.56856321453863,6.43936629345533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51551511851445,0,0,0,0,0,5.88222949539662,0,0,0,0,0,0,0,0,0,6.80565650678253,0,0,0,0,0,5.02357668084605,0,0,0,0,5.83126076875708,0,5.85592287555732,0,5.6904007969713,0,0,0,0,0,0,11.7374571430765,0,7.66078003546457,0,0,0,0,0,5.45326908567682,0,6.6289673763691,0,0
"ASV38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95772440614036,6.81774917411585,6.22033222085578,6.73899430083544,7.12816256252286,0,0,5.82093062114097,0,0,0,4.83686797986012,6.50068153402918,0,5.5469314080768,5.82316620948115,0,5.96370153758859,0,5.53958012999663,0,6.79437786179603,3.86968218378981,6.16330067172671,5.6362969892175,6.22742126729314,6.86484213955956,6.3248049970694,7.08913692260441,8.12978041183756,0,5.79418578492263,0,0,7.35881348405224,0,6.54155532229013,0,0,6.73922240550097,4.0696817948992,6.9128844269798,0,6.42923434909367,0,6.66897354240375,0,6.53596339918857,0,4.43827841134859,6.31056138215111,5.01181241420894,6.49684744742731,5.33477863464054,0,0,0,0,6.57528665768894,0,5.82898189045784,5.91851451840529,0,0,0,1.44837322439786,5.3517989998441,4.03369985699924,0,6.92808735363992,3.73201513433855,6.04920979059222,4.53689194427805,0,6.56994109116897,6.45475471144371,5.95830402716798,6.92446485178355,0,0,0,0,0,0,4.80973469992488,6.06003203511962,0,1.20690187668187,0,3.58211594545526,0,2.80227066272325,0,6.13410822156334,0,6.25695376073339,3.87755128554182,0,5.98782000210669,5.4971891098722,3.63654179547124,6.48944578158933,0,6.33712576781342,5.56521415102852,5.43783281648791,0,3.67959083972139,6.52848782477904,6.17002599215544,0,7.58261529912852,4.37817233374024,0,3.8419230964347,0,0,0,0,6.72648580802946
"ASV39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99199248704812,6.72690130026298,6.69946350443109,7.02848450288368,6.92739072892463,0,0,5.39952473008461,0,0,0,4.39338278990445,6.19814361317253,4.88822055370609,5.30596081121169,4.9325407558575,0,6.57662492582175,0,5.17190853392487,0,6.73025147357132,0,6.58776420144406,5.50507092052881,5.77026230442035,6.4054415483074,6.36487914041958,7.22745860345351,8.11728976705031,0,5.48812373226365,0,0,6.87341015748567,0,6.86346271235627,0,0,6.19869505429205,5.28508344719703,6.7696981421941,0,6.60979342941057,0,7.0415061412507,0,6.7433915604297,0,4.43827841134859,6.61539282086711,5.16932277143317,5.93984126412728,0,0,0,0,0,6.87392606244807,0,5.6363610467512,0,0,0,0,0,5.54921485964801,4.97201771281177,0,6.64590264635505,3.46912583814953,5.60447753393059,3.35684571259788,0,6.25758130857618,6.49158870796153,6.29530670189468,7.27188728125461,0,0,0,0,4.70693340117996,0,5.19152537390443,5.80574270883,0,1.20690187668187,0,3.68515391761308,0,3.21696262131687,0,6.17782550033498,0,6.60800096380028,4.90696388072347,0,5.85592287555732,5.45872073241599,0,6.76626724653577,0,6.82741702447502,0,4.31256481819547,0,0,6.64831926783689,5.84813137886475,0,7.81433811965659,4.06417652565083,5.46714432895124,4.03448412191407,0,0,4.33389230769264,1.82115414312429,6.60011685949776
"ASV40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78197830048119,0,0,3.47184953702096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00087500204564,0,0,0,0,6.95351564385459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2316902039465,5.7228395925635,0,6.29102515962585,0,7.40377155085902,0,5.03427044135953,5.45639468510805,0,0,0,0,6.93516422918651,0,0,0,0,0,0,0,0,9.43795145905912,0,9.19385429669388,4.70151832473311,0,9.49857647499956,0,8.31814343415167,0,3.93641873454363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51970434935871,0
"ASV41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18909769518991,0,0,0,0,0,0,0,4.7500190317626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3693271698281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0673365274941,0,6.81830350199644,0,0,0
"ASV42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65017274624873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73763473130112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2664440908999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20216617045244,0,7.35884517875884,0,0,0
"ASV43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73335422294102,0,0,0,0,0,0,0,3.61594448809111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11717350564872,4.21848244994367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14225112987661,7.56249907001626,4.03273878399486,0,0,0,0,0,10.2016278385883,0,0,0,0,0,3.96571067437296,0,0,8.72374270543967,0,0,4.89173767940865,0,8.64289587636243,0,7.28991382086238,3.2500619030399,6.0015662506164,4.48976771892702,0,0,0,0,4.10106972952638,0,0,0,0,0,0,7.53995757427738,4.03448412191407,4.42796193043695,0,0,10.1244939842502,0
"ASV44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9904514750742,5.42396091290826,0,6.08206579954716,0,0,4.59234113512474,0,0,0,5.60724650384554,5.24557219018791,0,0,0,0,0,0,7.80994470447672,0,0,5.9643340743755,5.12496834114431,4.47052817541824,0,5.28004510666099,6.08197052878425,6.39100789706568,0,0,0,0,0,6.07091742987116,0,5.04697883574757,0,0,0,0,0,0,5.98181606380564,0,3.66963671983905,0,5.58000443132849,0,0,4.22349332935656,6.31119521599487,6.05147492131128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58218139776649,0,4.8941102722887,0,0,0,5.42977752383569,0,0,0,0,0,0,0,6.29409740963089,5.22468624046935,6.74350382594124,0,0,0,0,0,0,0,5.39723415953479,0,0,6.00632811808624,0,6.02923562880968,4.70884847809901,5.60794962167483,0,0,0,0,0,0,11.6917878096924,5.0635490255345,7.94880363296305,0,0,0,0,0,4.70799079448163,0,4.96175476093152,0,0
"ASV46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57953857238362,0,5.42396091290826,0,5.54900586613036,0,0,4.80174048198992,0,0,0,5.33426922175866,5.57672595745571,0,0,0,0,0,0,8.05668469928099,0,0,0,0,5.09010419889309,0,3.5581497277752,6.6344662552382,6.18570656325929,4.93504526914144,0,0,0,0,7.04546165606153,0,5.39483963223709,0,0,0,0,0,0,6.19074237984574,0,4.7687682253675,0,4.18440461538313,0,0,5.24876577997908,6.26539544395243,5.87194477044548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78177741821928,0,0,0,0,0,5.57414612664213,0,0,0,3.47620202282095,0,0,0,0,0,6.95417059826876,0,0,0,0,0,4.3038764074301,0,0,0,0,5.63197705265804,0,5.85592287555732,0,5.86622920245938,0,0,0,0,0,0,11.6710168387257,0,7.8095328003148,0,0,0,0,0,4.97801696616981,0,5.73214486311358,0,0
"ASV47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417155497934556,7.03864016976555,6.76954298594562,6.83410476263343,7.09261162861148,6.58245306648795,7.32236599910343,0,4.84020553160899,0,0,0,4.20902078386792,5.75073239642763,0,5.10959914643451,5.23016243091359,0,6.22198820194608,0,5.57519898307538,0,6.83152865133464,1.99697033836459,6.23729452542331,5.6362969892175,6.31382853620892,6.59305467757288,6.51489302790107,7.30762547361909,7.93476941278701,0,5.63748022332144,0,0,6.52725682147822,0,6.89111748272286,0,0,6.34590826994318,3.87045805170628,6.65213604987144,0,6.03695189583418,0,6.64298005700201,0,6.14553622310582,0,4.17533295527916,6.92349620101726,5.3336807299925,6.18337389202467,3.92013928953672,0,0,0,0,6.19824721600743,0,5.7675887214953,5.50353016249961,0,0,0,1.12732711703996,4.85099877921214,4.35551020211477,0,6.36135607648389,3.3172194723086,4.95822651002677,4.09343482076748,0,6.36448750939178,6.36496510159188,5.93919727218657,6.65737692889862,0,0,0,0,0,0,5.35019563166926,5.93848276183758,0,1.20690187668187,0,3.0754948563849,0,3.38677241494549,0,6.28165206081265,0,6.48771532685843,3.10041215876121,0,5.84049462534585,5.94964383103225,3.52112917858085,6.26475758363898,0,6.21160572946061,0,3.8533151539514,0,0,6.57322294977117,5.90397825642271,0,7.26615397444922,4.17660802324236,0,4.20434374414047,0,0,0,0,6.63027677334862
